0,1,paths,img_shape
372.jpg,Adhered,./merged_data/train/372.jpg,"(3, 540, 469)"
373.jpg,Plastic & fabric,./merged_data/train/373.jpg,"(3, 833, 652)"
374.jpg,Plastic & fabric,./merged_data/train/374.jpg,"(3, 824, 621)"
375.jpg,Adhered,./merged_data/train/375.jpg,"(3, 1115, 930)"
376.jpg,Plastic & fabric,./merged_data/train/376.jpg,"(3, 827, 650)"
377.jpg,Adhered,./merged_data/train/377.jpg,"(3, 856, 576)"
378.jpg,Adhered,./merged_data/train/378.jpg,"(3, 574, 548)"
379.jpg,Adhered,./merged_data/train/379.jpg,"(3, 821, 425)"
380.jpg,Adhered,./merged_data/train/380.jpg,"(3, 200, 200)"
381.jpg,Adhered,./merged_data/train/381.jpg,"(3, 414, 393)"
382.jpg,Adhered,./merged_data/train/382.jpg,"(3, 1035, 459)"
383.jpg,Adhered,./merged_data/train/383.jpg,"(3, 96, 110)"
384.jpg,Adhered,./merged_data/train/384.jpg,"(3, 317, 155)"
385.jpg,Adhered,./merged_data/train/385.jpg,"(3, 82, 51)"
386.jpg,Adhered,./merged_data/train/386.jpg,"(3, 62, 83)"
387.jpg,Adhered,./merged_data/train/387.jpg,"(3, 62, 31)"
388.jpg,Adhered,./merged_data/train/388.jpg,"(3, 103, 75)"
389.jpg,Concrete,./merged_data/train/389.jpg,"(3, 1011, 909)"
390.jpg,Adhered,./merged_data/train/390.jpg,"(3, 71, 56)"
391.jpg,Adhered,./merged_data/train/391.jpg,"(3, 2296, 1430)"
392.jpg,Adhered,./merged_data/train/392.jpg,"(3, 1040, 998)"
393.jpg,Adhered,./merged_data/train/393.jpg,"(3, 243, 156)"
394.jpg,Steel,./merged_data/train/394.jpg,"(3, 779, 679)"
395.jpg,Adhered,./merged_data/train/395.jpg,"(3, 1417, 763)"
396.jpg,Adhered,./merged_data/train/396.jpg,"(3, 1406, 928)"
397.jpg,Adhered,./merged_data/train/397.jpg,"(3, 104, 68)"
398.jpg,Adhered,./merged_data/train/398.jpg,"(3, 541, 224)"
399.jpg,Adhered,./merged_data/train/399.jpg,"(3, 305, 188)"
400.jpg,Adhered,./merged_data/train/400.jpg,"(3, 244, 202)"
401.jpg,Adhered,./merged_data/train/401.jpg,"(3, 281, 102)"
402.jpg,Adhered,./merged_data/train/402.jpg,"(3, 605, 264)"
403.jpg,Adhered,./merged_data/train/403.jpg,"(3, 479, 384)"
404.jpg,Adhered,./merged_data/train/404.jpg,"(3, 261, 169)"
405.jpg,Adhered,./merged_data/train/405.jpg,"(3, 63, 85)"
406.jpg,Adhered,./merged_data/train/406.jpg,"(3, 88, 67)"
407.jpg,Adhered,./merged_data/train/407.jpg,"(3, 260, 233)"
408.jpg,Adhered,./merged_data/train/408.jpg,"(3, 97, 65)"
409.jpg,Adhered,./merged_data/train/409.jpg,"(3, 920, 675)"
410.jpg,Concrete,./merged_data/train/410.jpg,"(3, 2160, 1625)"
411.jpg,Adhered,./merged_data/train/411.jpg,"(3, 129, 114)"
412.jpg,Adhered,./merged_data/train/412.jpg,"(3, 1133, 984)"
413.jpg,Steel,./merged_data/train/413.jpg,"(3, 120, 86)"
414.jpg,Adhered,./merged_data/train/414.jpg,"(3, 177, 72)"
415.jpg,Adhered,./merged_data/train/415.jpg,"(3, 76, 83)"
416.jpg,Steel,./merged_data/train/416.jpg,"(3, 89, 55)"
417.jpg,Adhered,./merged_data/train/417.jpg,"(3, 123, 116)"
418.jpg,Adhered,./merged_data/train/418.jpg,"(3, 176, 274)"
419.jpg,Adhered,./merged_data/train/419.jpg,"(3, 364, 122)"
420.jpg,Adhered,./merged_data/train/420.jpg,"(3, 110, 92)"
421.jpg,Adhered,./merged_data/train/421.jpg,"(3, 96, 73)"
422.jpg,Adhered,./merged_data/train/422.jpg,"(3, 221, 309)"
423.jpg,Adhered,./merged_data/train/423.jpg,"(3, 57, 52)"
424.jpg,Plastic & fabric,./merged_data/train/424.jpg,"(3, 323, 257)"
425.jpg,Adhered,./merged_data/train/425.jpg,"(3, 82, 73)"
426.jpg,Adhered,./merged_data/train/426.jpg,"(3, 236, 266)"
427.jpg,Adhered,./merged_data/train/427.jpg,"(3, 136, 100)"
428.jpg,Adhered,./merged_data/train/428.jpg,"(3, 779, 760)"
429.jpg,Adhered,./merged_data/train/429.jpg,"(3, 461, 303)"
430.jpg,Adhered,./merged_data/train/430.jpg,"(3, 216, 147)"
431.jpg,Adhered,./merged_data/train/431.jpg,"(3, 564, 381)"
432.jpg,Adhered,./merged_data/train/432.jpg,"(3, 148, 227)"
433.jpg,Adhered,./merged_data/train/433.jpg,"(3, 59, 45)"
434.jpg,Adhered,./merged_data/train/434.jpg,"(3, 227, 189)"
435.jpg,Adhered,./merged_data/train/435.jpg,"(3, 254, 137)"
436.jpg,Adhered,./merged_data/train/436.jpg,"(3, 239, 110)"
437.jpg,Adhered,./merged_data/train/437.jpg,"(3, 366, 119)"
438.jpg,Adhered,./merged_data/train/438.jpg,"(3, 113, 74)"
439.jpg,Adhered,./merged_data/train/439.jpg,"(3, 70, 61)"
440.jpg,Adhered,./merged_data/train/440.jpg,"(3, 550, 362)"
441.jpg,Adhered,./merged_data/train/441.jpg,"(3, 198, 242)"
442.jpg,Adhered,./merged_data/train/442.jpg,"(3, 456, 308)"
443.jpg,Adhered,./merged_data/train/443.jpg,"(3, 247, 327)"
444.jpg,Adhered,./merged_data/train/444.jpg,"(3, 455, 256)"
445.jpg,Adhered,./merged_data/train/445.jpg,"(3, 442, 384)"
446.jpg,Adhered,./merged_data/train/446.jpg,"(3, 817, 770)"
447.jpg,Adhered,./merged_data/train/447.jpg,"(3, 538, 700)"
448.jpg,Adhered,./merged_data/train/448.jpg,"(3, 75, 82)"
449.jpg,Shingle,./merged_data/train/449.jpg,"(3, 454, 790)"
450.jpg,Adhered,./merged_data/train/450.jpg,"(3, 1418, 1167)"
451.jpg,Shingle,./merged_data/train/451.jpg,"(3, 248, 72)"
452.jpg,Shingle,./merged_data/train/452.jpg,"(3, 160, 139)"
453.jpg,Shingle,./merged_data/train/453.jpg,"(3, 235, 136)"
454.jpg,Shingle,./merged_data/train/454.jpg,"(3, 247, 143)"
455.jpg,Shingle,./merged_data/train/455.jpg,"(3, 236, 133)"
456.jpg,Shingle,./merged_data/train/456.jpg,"(3, 246, 148)"
457.jpg,Shingle,./merged_data/train/457.jpg,"(3, 234, 71)"
458.jpg,Ballasted,./merged_data/train/458.jpg,"(3, 741, 967)"
459.jpg,Ballasted,./merged_data/train/459.jpg,"(3, 2648, 1314)"
460.jpg,Adhered,./merged_data/train/460.jpg,"(3, 568, 330)"
461.jpg,Steel,./merged_data/train/461.jpg,"(3, 181, 136)"
462.jpg,Adhered,./merged_data/train/462.jpg,"(3, 1150, 244)"
463.jpg,Shingle,./merged_data/train/463.jpg,"(3, 250, 143)"
464.jpg,Shingle,./merged_data/train/464.jpg,"(3, 237, 136)"
465.jpg,Shingle,./merged_data/train/465.jpg,"(3, 200, 71)"
466.jpg,Steel,./merged_data/train/466.jpg,"(3, 215, 45)"
467.jpg,Steel,./merged_data/train/467.jpg,"(3, 216, 48)"
468.jpg,Ballasted,./merged_data/train/468.jpg,"(3, 2428, 1414)"
469.jpg,Ballasted,./merged_data/train/469.jpg,"(3, 1445, 1567)"
470.jpg,Adhered,./merged_data/train/470.jpg,"(3, 101, 482)"
471.jpg,Adhered,./merged_data/train/471.jpg,"(3, 1119, 1273)"
472.jpg,Adhered,./merged_data/train/472.jpg,"(3, 529, 914)"
473.jpg,Adhered,./merged_data/train/473.jpg,"(3, 55, 14)"
474.jpg,Adhered,./merged_data/train/474.jpg,"(3, 3942, 1151)"
475.jpg,Adhered,./merged_data/train/475.jpg,"(3, 90, 15)"
476.jpg,Adhered,./merged_data/train/476.jpg,"(3, 56, 17)"
477.jpg,Adhered,./merged_data/train/477.jpg,"(3, 29, 16)"
478.jpg,Adhered,./merged_data/train/478.jpg,"(3, 64, 16)"
479.jpg,Steel,./merged_data/train/479.jpg,"(3, 60, 181)"
480.jpg,Steel,./merged_data/train/480.jpg,"(3, 60, 189)"
481.jpg,Plastic & fabric,./merged_data/train/481.jpg,"(3, 190, 179)"
482.jpg,Plastic & fabric,./merged_data/train/482.jpg,"(3, 144, 181)"
483.jpg,Plastic & fabric,./merged_data/train/483.jpg,"(3, 153, 190)"
484.jpg,Steel,./merged_data/train/484.jpg,"(3, 36, 126)"
485.jpg,Steel,./merged_data/train/485.jpg,"(3, 52, 18)"
486.jpg,Ballasted,./merged_data/train/486.jpg,"(3, 915, 427)"
487.jpg,Steel,./merged_data/train/487.jpg,"(3, 20, 71)"
488.jpg,Adhered,./merged_data/train/488.jpg,"(3, 209, 126)"
489.jpg,Plastic & fabric,./merged_data/train/489.jpg,"(3, 125, 105)"
490.jpg,Plastic & fabric,./merged_data/train/490.jpg,"(3, 54, 45)"
491.jpg,Plastic & fabric,./merged_data/train/491.jpg,"(3, 55, 45)"
492.jpg,Plastic & fabric,./merged_data/train/492.jpg,"(3, 124, 100)"
493.jpg,Plastic & fabric,./merged_data/train/493.jpg,"(3, 127, 107)"
494.jpg,Plastic & fabric,./merged_data/train/494.jpg,"(3, 257, 213)"
495.jpg,Steel,./merged_data/train/495.jpg,"(3, 56, 181)"
496.jpg,Steel,./merged_data/train/496.jpg,"(3, 63, 191)"
497.jpg,Shingle,./merged_data/train/497.jpg,"(3, 303, 319)"
498.jpg,Shingle,./merged_data/train/498.jpg,"(3, 66, 238)"
499.jpg,Shingle,./merged_data/train/499.jpg,"(3, 379, 116)"
500.jpg,Shingle,./merged_data/train/500.jpg,"(3, 398, 125)"
501.jpg,Shingle,./merged_data/train/501.jpg,"(3, 396, 138)"
502.jpg,Adhered,./merged_data/train/502.jpg,"(3, 219, 452)"
503.jpg,Shingle,./merged_data/train/503.jpg,"(3, 311, 313)"
504.jpg,Shingle,./merged_data/train/504.jpg,"(3, 314, 324)"
505.jpg,Adhered,./merged_data/train/505.jpg,"(3, 494, 598)"
506.jpg,Adhered,./merged_data/train/506.jpg,"(3, 589, 467)"
507.jpg,Adhered,./merged_data/train/507.jpg,"(3, 472, 782)"
508.jpg,Adhered,./merged_data/train/508.jpg,"(3, 449, 791)"
509.jpg,Shingle,./merged_data/train/509.jpg,"(3, 331, 267)"
510.jpg,Shingle,./merged_data/train/510.jpg,"(3, 63, 228)"
511.jpg,Shingle,./merged_data/train/511.jpg,"(3, 328, 264)"
512.jpg,Adhered,./merged_data/train/512.jpg,"(3, 767, 613)"
513.jpg,Steel,./merged_data/train/513.jpg,"(3, 31, 68)"
514.jpg,Steel,./merged_data/train/514.jpg,"(3, 423, 53)"
515.jpg,Adhered,./merged_data/train/515.jpg,"(3, 377, 276)"
516.jpg,Steel,./merged_data/train/516.jpg,"(3, 241, 185)"
517.jpg,Ballasted,./merged_data/train/517.jpg,"(3, 109, 91)"
518.jpg,Steel,./merged_data/train/518.jpg,"(3, 177, 150)"
519.jpg,Steel,./merged_data/train/519.jpg,"(3, 51, 49)"
520.jpg,Steel,./merged_data/train/520.jpg,"(3, 458, 545)"
521.jpg,Shingle,./merged_data/train/521.jpg,"(3, 342, 314)"
522.jpg,Adhered,./merged_data/train/522.jpg,"(3, 577, 158)"
523.jpg,Adhered,./merged_data/train/523.jpg,"(3, 81, 208)"
524.jpg,Steel,./merged_data/train/524.jpg,"(3, 427, 100)"
525.jpg,Adhered,./merged_data/train/525.jpg,"(3, 306, 138)"
526.jpg,Adhered,./merged_data/train/526.jpg,"(3, 277, 277)"
527.jpg,Adhered,./merged_data/train/527.jpg,"(3, 629, 134)"
528.jpg,Steel,./merged_data/train/528.jpg,"(3, 303, 590)"
529.jpg,Adhered,./merged_data/train/529.jpg,"(3, 46, 238)"
530.jpg,Concrete,./merged_data/train/530.jpg,"(3, 1008, 689)"
531.jpg,Adhered,./merged_data/train/531.jpg,"(3, 214, 141)"
532.jpg,Steel,./merged_data/train/532.jpg,"(3, 527, 409)"
533.jpg,Concrete,./merged_data/train/533.jpg,"(3, 697, 597)"
534.jpg,Adhered,./merged_data/train/534.jpg,"(3, 216, 182)"
535.jpg,Concrete,./merged_data/train/535.jpg,"(3, 122, 489)"
536.jpg,Concrete,./merged_data/train/536.jpg,"(3, 425, 626)"
537.jpg,Concrete,./merged_data/train/537.jpg,"(3, 371, 109)"
538.jpg,Steel,./merged_data/train/538.jpg,"(3, 14, 42)"
539.jpg,Steel,./merged_data/train/539.jpg,"(3, 994, 268)"
540.jpg,Steel,./merged_data/train/540.jpg,"(3, 1069, 292)"
541.jpg,Steel,./merged_data/train/541.jpg,"(3, 254, 206)"
542.jpg,Plastic & fabric,./merged_data/train/542.jpg,"(3, 440, 477)"
543.jpg,Ballasted,./merged_data/train/543.jpg,"(3, 785, 296)"
544.jpg,Steel,./merged_data/train/544.jpg,"(3, 1122, 954)"
545.jpg,Steel,./merged_data/train/545.jpg,"(3, 167, 404)"
546.jpg,Steel,./merged_data/train/546.jpg,"(3, 150, 126)"
547.jpg,Concrete,./merged_data/train/547.jpg,"(3, 705, 1085)"
548.jpg,Steel,./merged_data/train/548.jpg,"(3, 162, 123)"
549.jpg,Steel,./merged_data/train/549.jpg,"(3, 20, 62)"
550.jpg,Steel,./merged_data/train/550.jpg,"(3, 858, 538)"
551.jpg,Steel,./merged_data/train/551.jpg,"(3, 123, 90)"
552.jpg,Steel,./merged_data/train/552.jpg,"(3, 677, 643)"
553.jpg,Steel,./merged_data/train/553.jpg,"(3, 120, 141)"
554.jpg,Steel,./merged_data/train/554.jpg,"(3, 74, 86)"
555.jpg,Ballasted,./merged_data/train/555.jpg,"(3, 118, 71)"
556.jpg,Plastic & fabric,./merged_data/train/556.jpg,"(3, 203, 191)"
557.jpg,Plastic & fabric,./merged_data/train/557.jpg,"(3, 447, 937)"
558.jpg,Shingle,./merged_data/train/558.jpg,"(3, 144, 120)"
559.jpg,Shingle,./merged_data/train/559.jpg,"(3, 240, 204)"
560.jpg,Shingle,./merged_data/train/560.jpg,"(3, 241, 196)"
561.jpg,Shingle,./merged_data/train/561.jpg,"(3, 245, 200)"
562.jpg,Shingle,./merged_data/train/562.jpg,"(3, 261, 222)"
563.jpg,Shingle,./merged_data/train/563.jpg,"(3, 176, 149)"
564.jpg,Ballasted,./merged_data/train/564.jpg,"(3, 405, 704)"
565.jpg,Ballasted,./merged_data/train/565.jpg,"(3, 2399, 953)"
566.jpg,Adhered,./merged_data/train/566.jpg,"(3, 189, 77)"
567.jpg,Adhered,./merged_data/train/567.jpg,"(3, 880, 2109)"
568.jpg,Adhered,./merged_data/train/568.jpg,"(3, 849, 417)"
569.jpg,Shingle,./merged_data/train/569.jpg,"(3, 343, 283)"
570.jpg,Ballasted,./merged_data/train/570.jpg,"(3, 1471, 1322)"
571.jpg,Concrete,./merged_data/train/571.jpg,"(3, 513, 377)"
572.jpg,Adhered,./merged_data/train/572.jpg,"(3, 385, 80)"
573.jpg,Adhered,./merged_data/train/573.jpg,"(3, 401, 318)"
574.jpg,Adhered,./merged_data/train/574.jpg,"(3, 100, 51)"
575.jpg,Adhered,./merged_data/train/575.jpg,"(3, 237, 101)"
576.jpg,Adhered,./merged_data/train/576.jpg,"(3, 1139, 643)"
577.jpg,Adhered,./merged_data/train/577.jpg,"(3, 418, 435)"
578.jpg,Steel,./merged_data/train/578.jpg,"(3, 277, 201)"
579.jpg,Plastic & fabric,./merged_data/train/579.jpg,"(3, 133, 111)"
580.jpg,Steel,./merged_data/train/580.jpg,"(3, 217, 79)"
581.jpg,Ballasted,./merged_data/train/581.jpg,"(3, 598, 147)"
582.jpg,Adhered,./merged_data/train/582.jpg,"(3, 1133, 718)"
583.jpg,Adhered,./merged_data/train/583.jpg,"(3, 229, 22)"
584.jpg,Adhered,./merged_data/train/584.jpg,"(3, 458, 103)"
585.jpg,Steel,./merged_data/train/585.jpg,"(3, 122, 498)"
586.jpg,Adhered,./merged_data/train/586.jpg,"(3, 104, 219)"
587.jpg,Ballasted,./merged_data/train/587.jpg,"(3, 1025, 644)"
588.jpg,Steel,./merged_data/train/588.jpg,"(3, 28, 18)"
589.jpg,Concrete,./merged_data/train/589.jpg,"(3, 1480, 1536)"
590.jpg,Adhered,./merged_data/train/590.jpg,"(3, 278, 140)"
591.jpg,Steel,./merged_data/train/591.jpg,"(3, 112, 127)"
592.jpg,Plastic & fabric,./merged_data/train/592.jpg,"(3, 556, 666)"
593.jpg,Plastic & fabric,./merged_data/train/593.jpg,"(3, 719, 119)"
594.jpg,Plastic & fabric,./merged_data/train/594.jpg,"(3, 196, 166)"
595.jpg,Adhered,./merged_data/train/595.jpg,"(3, 634, 700)"
596.jpg,Adhered,./merged_data/train/596.jpg,"(3, 1136, 954)"
597.jpg,Steel,./merged_data/train/597.jpg,"(3, 211, 469)"
598.jpg,Steel,./merged_data/train/598.jpg,"(3, 224, 489)"
599.jpg,Adhered,./merged_data/train/599.jpg,"(3, 111, 153)"
600.jpg,Steel,./merged_data/train/600.jpg,"(3, 263, 228)"
601.jpg,Steel,./merged_data/train/601.jpg,"(3, 310, 274)"
602.jpg,Adhered,./merged_data/train/602.jpg,"(3, 483, 1224)"
603.jpg,Adhered,./merged_data/train/603.jpg,"(3, 1221, 1402)"
604.jpg,Adhered,./merged_data/train/604.jpg,"(3, 119, 17)"
605.jpg,Plastic & fabric,./merged_data/train/605.jpg,"(3, 599, 178)"
606.jpg,Adhered,./merged_data/train/606.jpg,"(3, 877, 2365)"
607.jpg,Adhered,./merged_data/train/607.jpg,"(3, 832, 2259)"
608.jpg,Steel,./merged_data/train/608.jpg,"(3, 1049, 371)"
609.jpg,Adhered,./merged_data/train/609.jpg,"(3, 378, 383)"
610.jpg,Ballasted,./merged_data/train/610.jpg,"(3, 961, 439)"
611.jpg,Concrete,./merged_data/train/611.jpg,"(3, 321, 919)"
612.jpg,Steel,./merged_data/train/612.jpg,"(3, 269, 201)"
613.jpg,Adhered,./merged_data/train/613.jpg,"(3, 111, 292)"
614.jpg,Adhered,./merged_data/train/614.jpg,"(3, 120, 171)"
615.jpg,Adhered,./merged_data/train/615.jpg,"(3, 165, 229)"
616.jpg,Ballasted,./merged_data/train/616.jpg,"(3, 472, 620)"
617.jpg,Concrete,./merged_data/train/617.jpg,"(3, 372, 223)"
618.jpg,Concrete,./merged_data/train/618.jpg,"(3, 380, 376)"
619.jpg,Steel,./merged_data/train/619.jpg,"(3, 458, 225)"
620.jpg,Concrete,./merged_data/train/620.jpg,"(3, 465, 450)"
621.jpg,Concrete,./merged_data/train/621.jpg,"(3, 114, 334)"
622.jpg,Concrete,./merged_data/train/622.jpg,"(3, 134, 98)"
623.jpg,Concrete,./merged_data/train/623.jpg,"(3, 72, 151)"
624.jpg,Concrete,./merged_data/train/624.jpg,"(3, 127, 74)"
625.jpg,Adhered,./merged_data/train/625.jpg,"(3, 767, 619)"
626.jpg,Steel,./merged_data/train/626.jpg,"(3, 91, 68)"
627.jpg,Steel,./merged_data/train/627.jpg,"(3, 117, 94)"
628.jpg,Steel,./merged_data/train/628.jpg,"(3, 390, 625)"
629.jpg,Steel,./merged_data/train/629.jpg,"(3, 128, 163)"
630.jpg,Steel,./merged_data/train/630.jpg,"(3, 458, 434)"
631.jpg,Steel,./merged_data/train/631.jpg,"(3, 81, 25)"
632.jpg,Concrete,./merged_data/train/632.jpg,"(3, 350, 274)"
633.jpg,Adhered,./merged_data/train/633.jpg,"(3, 423, 461)"
634.jpg,Steel,./merged_data/train/634.jpg,"(3, 658, 634)"
635.jpg,Steel,./merged_data/train/635.jpg,"(3, 210, 233)"
636.jpg,Steel,./merged_data/train/636.jpg,"(3, 51, 127)"
637.jpg,Ballasted,./merged_data/train/637.jpg,"(3, 185, 379)"
638.jpg,Steel,./merged_data/train/638.jpg,"(3, 327, 429)"
639.jpg,Steel,./merged_data/train/639.jpg,"(3, 156, 157)"
640.jpg,Adhered,./merged_data/train/640.jpg,"(3, 448, 289)"
641.jpg,Steel,./merged_data/train/641.jpg,"(3, 477, 263)"
642.jpg,Shingle,./merged_data/train/642.jpg,"(3, 560, 385)"
643.jpg,Adhered,./merged_data/train/643.jpg,"(3, 580, 432)"
644.jpg,Adhered,./merged_data/train/644.jpg,"(3, 483, 565)"
645.jpg,Adhered,./merged_data/train/645.jpg,"(3, 32, 45)"
646.jpg,Shingle,./merged_data/train/646.jpg,"(3, 336, 376)"
647.jpg,Adhered,./merged_data/train/647.jpg,"(3, 525, 530)"
648.jpg,Steel,./merged_data/train/648.jpg,"(3, 411, 320)"
649.jpg,Adhered,./merged_data/train/649.jpg,"(3, 210, 180)"
650.jpg,Adhered,./merged_data/train/650.jpg,"(3, 826, 686)"
651.jpg,Steel,./merged_data/train/651.jpg,"(3, 641, 328)"
652.jpg,Steel,./merged_data/train/652.jpg,"(3, 37, 36)"
653.jpg,Steel,./merged_data/train/653.jpg,"(3, 611, 648)"
654.jpg,Steel,./merged_data/train/654.jpg,"(3, 76, 89)"
655.jpg,Steel,./merged_data/train/655.jpg,"(3, 522, 293)"
656.jpg,Steel,./merged_data/train/656.jpg,"(3, 177, 148)"
657.jpg,Steel,./merged_data/train/657.jpg,"(3, 457, 387)"
658.jpg,Adhered,./merged_data/train/658.jpg,"(3, 337, 187)"
659.jpg,Steel,./merged_data/train/659.jpg,"(3, 468, 777)"
660.jpg,Adhered,./merged_data/train/660.jpg,"(3, 124, 79)"
661.jpg,Adhered,./merged_data/train/661.jpg,"(3, 158, 139)"
662.jpg,Adhered,./merged_data/train/662.jpg,"(3, 1409, 933)"
663.jpg,Adhered,./merged_data/train/663.jpg,"(3, 487, 486)"
664.jpg,Steel,./merged_data/train/664.jpg,"(3, 188, 327)"
665.jpg,Steel,./merged_data/train/665.jpg,"(3, 384, 545)"
666.jpg,Plastic & fabric,./merged_data/train/666.jpg,"(3, 94, 77)"
667.jpg,Concrete,./merged_data/train/667.jpg,"(3, 61, 46)"
668.jpg,Steel,./merged_data/train/668.jpg,"(3, 112, 99)"
669.jpg,Steel,./merged_data/train/669.jpg,"(3, 784, 232)"
670.jpg,Steel,./merged_data/train/670.jpg,"(3, 499, 421)"
671.jpg,Steel,./merged_data/train/671.jpg,"(3, 830, 698)"
672.jpg,Shingle,./merged_data/train/672.jpg,"(3, 210, 169)"
673.jpg,Steel,./merged_data/train/673.jpg,"(3, 63, 16)"
674.jpg,Steel,./merged_data/train/674.jpg,"(3, 55, 207)"
675.jpg,Adhered,./merged_data/train/675.jpg,"(3, 81, 179)"
676.jpg,Adhered,./merged_data/train/676.jpg,"(3, 62, 22)"
677.jpg,Adhered,./merged_data/train/677.jpg,"(3, 121, 99)"
678.jpg,Steel,./merged_data/train/678.jpg,"(3, 643, 545)"
679.jpg,Adhered,./merged_data/train/679.jpg,"(3, 1290, 920)"
680.jpg,Ballasted,./merged_data/train/680.jpg,"(3, 163, 398)"
681.jpg,Concrete,./merged_data/train/681.jpg,"(3, 1560, 1151)"
682.jpg,Concrete,./merged_data/train/682.jpg,"(3, 168, 91)"
683.jpg,Concrete,./merged_data/train/683.jpg,"(3, 420, 283)"
684.jpg,Steel,./merged_data/train/684.jpg,"(3, 121, 94)"
685.jpg,Concrete,./merged_data/train/685.jpg,"(3, 344, 225)"
686.jpg,Concrete,./merged_data/train/686.jpg,"(3, 90, 129)"
687.jpg,Steel,./merged_data/train/687.jpg,"(3, 46, 138)"
688.jpg,Ballasted,./merged_data/train/688.jpg,"(3, 288, 77)"
689.jpg,Ballasted,./merged_data/train/689.jpg,"(3, 84, 76)"
690.jpg,Ballasted,./merged_data/train/690.jpg,"(3, 80, 68)"
691.jpg,Ballasted,./merged_data/train/691.jpg,"(3, 99, 380)"
692.jpg,Ballasted,./merged_data/train/692.jpg,"(3, 92, 69)"
693.jpg,Ballasted,./merged_data/train/693.jpg,"(3, 115, 121)"
694.jpg,Ballasted,./merged_data/train/694.jpg,"(3, 163, 26)"
695.jpg,Concrete,./merged_data/train/695.jpg,"(3, 75, 94)"
696.jpg,Concrete,./merged_data/train/696.jpg,"(3, 78, 93)"
697.jpg,Steel,./merged_data/train/697.jpg,"(3, 18, 43)"
698.jpg,Steel,./merged_data/train/698.jpg,"(3, 19, 37)"
699.jpg,Steel,./merged_data/train/699.jpg,"(3, 88, 73)"
700.jpg,Steel,./merged_data/train/700.jpg,"(3, 32, 59)"
701.jpg,Steel,./merged_data/train/701.jpg,"(3, 83, 24)"
702.jpg,Steel,./merged_data/train/702.jpg,"(3, 50, 26)"
703.jpg,Steel,./merged_data/train/703.jpg,"(3, 50, 27)"
704.jpg,Steel,./merged_data/train/704.jpg,"(3, 27, 24)"
705.jpg,Steel,./merged_data/train/705.jpg,"(3, 85, 24)"
706.jpg,Steel,./merged_data/train/706.jpg,"(3, 49, 27)"
707.jpg,Concrete,./merged_data/train/707.jpg,"(3, 1335, 727)"
708.jpg,Concrete,./merged_data/train/708.jpg,"(3, 371, 303)"
709.jpg,Adhered,./merged_data/train/709.jpg,"(3, 101, 102)"
710.jpg,Concrete,./merged_data/train/710.jpg,"(3, 666, 817)"
711.jpg,Concrete,./merged_data/train/711.jpg,"(3, 585, 816)"
712.jpg,Steel,./merged_data/train/712.jpg,"(3, 27, 367)"
713.jpg,Concrete,./merged_data/train/713.jpg,"(3, 51, 23)"
714.jpg,Steel,./merged_data/train/714.jpg,"(3, 68, 106)"
715.jpg,Adhered,./merged_data/train/715.jpg,"(3, 130, 115)"
716.jpg,Steel,./merged_data/train/716.jpg,"(3, 265, 26)"
717.jpg,Concrete,./merged_data/train/717.jpg,"(3, 626, 728)"
718.jpg,Concrete,./merged_data/train/718.jpg,"(3, 129, 90)"
719.jpg,Adhered,./merged_data/train/719.jpg,"(3, 37, 129)"
720.jpg,Steel,./merged_data/train/720.jpg,"(3, 46, 19)"
721.jpg,Steel,./merged_data/train/721.jpg,"(3, 45, 19)"
722.jpg,Steel,./merged_data/train/722.jpg,"(3, 46, 19)"
723.jpg,Steel,./merged_data/train/723.jpg,"(3, 346, 157)"
724.jpg,Adhered,./merged_data/train/724.jpg,"(3, 32, 127)"
725.jpg,Steel,./merged_data/train/725.jpg,"(3, 182, 132)"
726.jpg,Steel,./merged_data/train/726.jpg,"(3, 8, 53)"
727.jpg,Steel,./merged_data/train/727.jpg,"(3, 13, 51)"
728.jpg,Steel,./merged_data/train/728.jpg,"(3, 139, 129)"
729.jpg,Steel,./merged_data/train/729.jpg,"(3, 482, 269)"
730.jpg,Steel,./merged_data/train/730.jpg,"(3, 33, 464)"
731.jpg,Steel,./merged_data/train/731.jpg,"(3, 60, 16)"
732.jpg,Steel,./merged_data/train/732.jpg,"(3, 17, 66)"
733.jpg,Concrete,./merged_data/train/733.jpg,"(3, 132, 75)"
734.jpg,Concrete,./merged_data/train/734.jpg,"(3, 70, 89)"
735.jpg,Concrete,./merged_data/train/735.jpg,"(3, 241, 199)"
736.jpg,Steel,./merged_data/train/736.jpg,"(3, 148, 113)"
737.jpg,Steel,./merged_data/train/737.jpg,"(3, 352, 169)"
738.jpg,Steel,./merged_data/train/738.jpg,"(3, 225, 92)"
739.jpg,Steel,./merged_data/train/739.jpg,"(3, 236, 97)"
740.jpg,Concrete,./merged_data/train/740.jpg,"(3, 74, 149)"
741.jpg,Adhered,./merged_data/train/741.jpg,"(3, 127, 49)"
742.jpg,Adhered,./merged_data/train/742.jpg,"(3, 187, 109)"
743.jpg,Adhered,./merged_data/train/743.jpg,"(3, 252, 321)"
744.jpg,Adhered,./merged_data/train/744.jpg,"(3, 190, 323)"
745.jpg,Adhered,./merged_data/train/745.jpg,"(3, 540, 445)"
746.jpg,Adhered,./merged_data/train/746.jpg,"(3, 147, 155)"
747.jpg,Shingle,./merged_data/train/747.jpg,"(3, 601, 428)"
